userid,payment_amount,payment_date
523cde68-3d52-44ae-8e8d-cfd83ad877ca,10,2019-09-13 22:58:49
b774db42-b90a-41f9-baed-a0873e63af98,67,2019-09-13 23:36:11
551e9c45-3490-49dc-8524-c97c5f2cce4f,91,2019-09-14 15:47:57
c11a9aee-95eb-4863-8146-c4c3956d8a02,43,2019-09-15 02:56:55
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,64,2019-09-15 07:06:12
c2f9a906-0756-4e6e-b21c-7fe80931e42d,11,2019-09-16 19:50:55
523cde68-3d52-44ae-8e8d-cfd83ad877ca,84,2019-09-17 08:48:43
7ba498a7-192f-45b1-9583-6249a8beb5ea,85,2019-09-17 19:39:57
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,56,2019-09-18 05:40:16
05fad709-1d71-472d-95b8-71a60c6c1b25,42,2019-09-18 18:21:21
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,41,2019-09-22 06:14:01
fdd1ed13-4e10-4bae-8344-63501c51222f,56,2019-09-23 15:10:19
53d3af82-a9cc-4b30-89b4-2755f9beaaed,49,2019-09-24 15:44:39
fe2c931c-4973-4c30-aec6-300aab577f02,66,2019-09-24 21:07:05
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,42,2019-09-25 11:23:30
b76b02ce-f21f-4d42-8ebc-4223dc0980da,23,2019-09-28 00:42:45
d4cb66b0-3894-4e30-98f9-987309d01b65,58,2019-09-28 22:30:13
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,65,2019-09-30 06:38:27
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,38,2019-09-30 16:17:27
92690d8f-94db-4af8-9959-64367e388883,55,2019-10-01 11:35:13
c2f9a906-0756-4e6e-b21c-7fe80931e42d,76,2019-10-02 09:42:54
92690d8f-94db-4af8-9959-64367e388883,94,2019-10-02 10:34:51
4362791f-dea2-41d8-ac56-c80f811a8487,13,2019-10-06 10:40:38
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,63,2019-10-07 06:25:43
99f4e765-ac64-49d5-9653-0cb5b02e574d,85,2019-10-07 10:02:03
fec31cda-d151-46bd-a5ee-d81cf9ae710d,5,2019-10-08 10:13:54
a2d4f53c-f353-4bc0-9640-e3d8203af78e,35,2019-10-08 12:57:04
ad49f441-1695-4a70-bb60-8c7cce0b4008,64,2019-10-08 18:45:36
806057da-27ca-4726-85f4-528b828c6f8a,49,2019-10-09 05:42:28
d5e3fd09-e774-4d97-8a44-9414f02e14cb,75,2019-10-10 16:02:44
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,90,2019-10-12 16:26:22
c2f9a906-0756-4e6e-b21c-7fe80931e42d,15,2019-10-12 16:36:31
a7221354-1cf2-474b-b0ec-c5d62aff2429,82,2019-10-12 19:46:23
7ba498a7-192f-45b1-9583-6249a8beb5ea,25,2019-10-14 19:58:43
e7f570bf-a190-47fe-9466-7711669513d1,72,2019-10-15 10:30:47
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,10,2019-10-18 00:06:46
7f920fab-f166-4f50-9667-9bfce267c735,34,2019-10-18 05:00:19
f73931a6-f397-422d-881b-ff6102beb2db,53,2019-10-18 11:59:44
e4952277-d864-40ea-bade-0b150a519012,58,2019-10-18 20:55:19
b90a6273-37a4-4082-b0e7-916a7502f225,46,2019-10-18 21:49:17
a7568139-0dbb-4627-84d0-9991061374ed,90,2019-10-19 08:06:32
666e4f2f-ac77-416f-8932-b219ab61eeea,37,2019-10-19 14:45:00
c11a9aee-95eb-4863-8146-c4c3956d8a02,69,2019-10-20 05:24:32
482520fb-8e69-48f4-8961-3b79e0bd9a44,81,2019-10-20 20:28:04
9a21fc18-adc4-4822-a104-3b791c7054cd,56,2019-10-22 19:57:22
4399a464-bd77-49b1-a7e3-f5d26103cc13,95,2019-10-22 21:31:57
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,88,2019-10-23 22:51:42
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,49,2019-10-24 09:01:59
cb927c97-9025-40bb-a563-f20b644946c3,80,2019-10-24 13:29:56
bc1664e4-83d2-4a93-8bc7-5a353df97d14,63,2019-10-25 02:58:07
16b8b179-48bd-4605-8d86-4ad619270f56,77,2019-10-26 10:24:21
e7f570bf-a190-47fe-9466-7711669513d1,33,2019-10-26 12:26:30
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,79,2019-10-28 13:46:10
80108da1-eb03-467a-a297-b44f5724f9cb,91,2019-10-28 16:38:03
b76b02ce-f21f-4d42-8ebc-4223dc0980da,83,2019-10-28 17:37:27
30c77848-b0ca-4f48-a78c-b8923b8cf895,49,2019-10-30 20:59:09
7dfbd71b-a880-41b5-8549-8deb07374988,74,2019-10-31 12:51:19
fe2c931c-4973-4c30-aec6-300aab577f02,83,2019-10-31 17:11:00
5627c847-b50f-486a-ac01-fec29c5ee5b3,69,2019-11-01 00:18:09
806057da-27ca-4726-85f4-528b828c6f8a,3,2019-11-02 19:10:33
a7221354-1cf2-474b-b0ec-c5d62aff2429,10,2019-11-03 18:31:25
ba28c03c-966a-4334-8cae-c426e9d83209,32,2019-11-04 19:13:36
16b8b179-48bd-4605-8d86-4ad619270f56,26,2019-11-05 05:26:18
9976c7d6-4d58-4558-8d78-0c9328b73ae1,62,2019-11-05 08:47:41
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,14,2019-11-05 11:18:43
aade9471-0b14-4331-a08c-00208b486af0,79,2019-11-05 22:12:20
05fad709-1d71-472d-95b8-71a60c6c1b25,6,2019-11-06 13:58:22
c11a9aee-95eb-4863-8146-c4c3956d8a02,43,2019-11-07 09:13:54
a90ca77c-e839-460d-8047-b5bf1e70f471,74,2019-11-07 21:30:38
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,11,2019-11-08 04:46:16
7dfbd71b-a880-41b5-8549-8deb07374988,68,2019-11-08 09:40:09
5b81f2c0-1925-4e6d-924d-f5323aafb9de,94,2019-11-09 20:15:04
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,60,2019-11-10 06:12:30
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,42,2019-11-11 11:25:50
4c2047c8-c231-4699-95a4-dae918e96087,93,2019-11-12 01:39:11
4362791f-dea2-41d8-ac56-c80f811a8487,11,2019-11-12 09:19:51
db3be399-62e2-411d-9724-38550a02d53d,18,2019-11-13 02:40:56
c11a9aee-95eb-4863-8146-c4c3956d8a02,20,2019-11-13 05:41:12
ba28c03c-966a-4334-8cae-c426e9d83209,35,2019-11-13 08:58:57
7ba498a7-192f-45b1-9583-6249a8beb5ea,65,2019-11-13 17:00:15
a665db39-536c-4c1d-b53b-3b0cb8f678bb,78,2019-11-14 00:00:37
9d61c089-dc5d-4f57-b993-0733195007d4,40,2019-11-14 00:55:59
551e9c45-3490-49dc-8524-c97c5f2cce4f,4,2019-11-14 10:50:48
482520fb-8e69-48f4-8961-3b79e0bd9a44,5,2019-11-14 19:57:57
99f4e765-ac64-49d5-9653-0cb5b02e574d,75,2019-11-15 02:03:52
e4952277-d864-40ea-bade-0b150a519012,17,2019-11-17 07:26:55
7dfbd71b-a880-41b5-8549-8deb07374988,62,2019-11-18 17:14:24
cb927c97-9025-40bb-a563-f20b644946c3,81,2019-11-18 22:35:23
c2f9a906-0756-4e6e-b21c-7fe80931e42d,21,2019-11-19 01:36:01
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,87,2019-11-19 08:11:52
4cb59c86-51a6-46a7-97ed-0274d448f9da,65,2019-11-19 16:02:36
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,51,2019-11-20 16:39:40
ba28c03c-966a-4334-8cae-c426e9d83209,41,2019-11-20 20:00:05
9a21fc18-adc4-4822-a104-3b791c7054cd,66,2019-11-21 03:33:31
4c2047c8-c231-4699-95a4-dae918e96087,85,2019-11-21 18:07:32
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,63,2019-11-22 03:46:46
92690d8f-94db-4af8-9959-64367e388883,1,2019-11-22 12:21:21
666e4f2f-ac77-416f-8932-b219ab61eeea,69,2019-11-24 09:00:38
fe2c931c-4973-4c30-aec6-300aab577f02,7,2019-11-25 02:47:55
4362791f-dea2-41d8-ac56-c80f811a8487,88,2019-11-25 05:10:42
9976c7d6-4d58-4558-8d78-0c9328b73ae1,78,2019-11-25 19:37:46
e7f570bf-a190-47fe-9466-7711669513d1,74,2019-11-26 17:09:19
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,37,2019-11-27 04:06:49
53d3af82-a9cc-4b30-89b4-2755f9beaaed,54,2019-11-29 14:26:41
92690d8f-94db-4af8-9959-64367e388883,47,2019-11-29 21:30:24
7dfde3d5-cbcc-4ee9-a20f-21aeb4040bd1,93,2019-11-30 17:40:17
b21456e9-eb12-485e-bef1-bcae563e11b4,62,2019-12-01 11:44:03
fdd1ed13-4e10-4bae-8344-63501c51222f,67,2019-12-01 13:16:33
80108da1-eb03-467a-a297-b44f5724f9cb,33,2019-12-03 05:40:38
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,20,2019-12-03 11:40:55
80108da1-eb03-467a-a297-b44f5724f9cb,30,2019-12-03 16:27:42
806057da-27ca-4726-85f4-528b828c6f8a,61,2019-12-04 16:51:46
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,37,2019-12-04 22:55:19
23631745-9811-4e90-8cae-f429c831ee7d,20,2019-12-05 08:24:00
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,46,2019-12-05 20:12:48
9effa928-16c5-4438-ac9f-7ad852f5efa0,94,2019-12-06 21:33:32
666e4f2f-ac77-416f-8932-b219ab61eeea,94,2019-12-07 05:44:18
db3be399-62e2-411d-9724-38550a02d53d,46,2019-12-07 13:44:56
9a21fc18-adc4-4822-a104-3b791c7054cd,85,2019-12-07 22:46:59
a7568139-0dbb-4627-84d0-9991061374ed,7,2019-12-09 01:23:35
87f66716-d900-49b4-bde4-92bb55b44536,59,2019-12-09 09:43:37
9a21fc18-adc4-4822-a104-3b791c7054cd,65,2019-12-09 21:05:13
4c2047c8-c231-4699-95a4-dae918e96087,66,2019-12-09 22:32:18
bc4f07d7-a707-419f-b6aa-a83a61cadf75,29,2019-12-11 02:02:05
b90a6273-37a4-4082-b0e7-916a7502f225,82,2019-12-11 20:46:14
e3951e68-19c2-4996-85cf-830d11f5bdfa,54,2019-12-12 06:14:22
482520fb-8e69-48f4-8961-3b79e0bd9a44,2,2019-12-12 07:01:52
8e0b68d2-5449-4991-ad3e-fae5a8734981,99,2019-12-13 02:06:53
23631745-9811-4e90-8cae-f429c831ee7d,36,2019-12-13 03:02:57
482520fb-8e69-48f4-8961-3b79e0bd9a44,4,2019-12-13 04:28:10
523cde68-3d52-44ae-8e8d-cfd83ad877ca,99,2019-12-14 11:31:50
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,28,2019-12-15 01:59:24
9effa928-16c5-4438-ac9f-7ad852f5efa0,68,2019-12-16 01:29:32
b90a6273-37a4-4082-b0e7-916a7502f225,98,2019-12-16 13:39:56
7696fa6d-9f61-44e5-b38b-726461631683,97,2019-12-16 20:40:19
c11a9aee-95eb-4863-8146-c4c3956d8a02,62,2019-12-17 16:13:00
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,86,2019-12-18 00:01:52
1e62e0d2-a025-4e4a-9d57-c8068009bfd9,96,2019-12-18 00:09:57
aade9471-0b14-4331-a08c-00208b486af0,52,2019-12-18 06:31:14
23631745-9811-4e90-8cae-f429c831ee7d,30,2019-12-18 10:56:45
92690d8f-94db-4af8-9959-64367e388883,96,2019-12-19 11:27:56
cb927c97-9025-40bb-a563-f20b644946c3,8,2019-12-20 04:45:58
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,80,2019-12-20 12:04:36
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,32,2019-12-22 15:14:27
aad1874b-28a0-42b3-962e-6f3aed662d9d,19,2019-12-22 22:34:22
43b5898e-2898-4586-8366-7aeb34e951fa,63,2019-12-23 00:37:34
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,29,2019-12-24 14:45:06
9f76499a-2e82-41c6-bbef-8f7c09c9d287,3,2019-12-25 01:10:32
5b81f2c0-1925-4e6d-924d-f5323aafb9de,13,2019-12-25 07:13:14
0ebca960-337a-4ebd-be49-b7b427825840,42,2019-12-25 09:40:50
482520fb-8e69-48f4-8961-3b79e0bd9a44,64,2019-12-25 13:48:17
c2f9a906-0756-4e6e-b21c-7fe80931e42d,93,2019-12-26 20:29:25
b90a6273-37a4-4082-b0e7-916a7502f225,2,2019-12-26 21:33:23
b3a39b62-bbd1-46e0-8222-71bd9465fab5,43,2019-12-27 11:31:46
b90a6273-37a4-4082-b0e7-916a7502f225,49,2019-12-28 21:03:59
b3a39b62-bbd1-46e0-8222-71bd9465fab5,55,2019-12-29 05:12:45
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,96,2019-12-29 10:34:44
fbe7b364-b056-4a93-ab4a-1470077e9a4e,29,2019-12-29 19:48:04
e7f570bf-a190-47fe-9466-7711669513d1,21,2019-12-29 22:32:03
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,36,2019-12-31 02:20:14
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,51,2019-12-31 10:13:15
43b5898e-2898-4586-8366-7aeb34e951fa,86,2019-12-31 13:17:50
7ba498a7-192f-45b1-9583-6249a8beb5ea,86,2019-12-31 14:47:08
fdd1ed13-4e10-4bae-8344-63501c51222f,16,2019-12-31 21:23:31
523cde68-3d52-44ae-8e8d-cfd83ad877ca,61,2020-01-02 03:56:23
ba28c03c-966a-4334-8cae-c426e9d83209,67,2020-01-02 05:27:38
ad49f441-1695-4a70-bb60-8c7cce0b4008,96,2020-01-02 12:21:32
a665db39-536c-4c1d-b53b-3b0cb8f678bb,82,2020-01-03 08:30:07
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,85,2020-01-03 17:13:09
9976c7d6-4d58-4558-8d78-0c9328b73ae1,56,2020-01-03 22:15:20
a2d4f53c-f353-4bc0-9640-e3d8203af78e,70,2020-01-04 08:18:03
4c2047c8-c231-4699-95a4-dae918e96087,95,2020-01-04 16:46:09
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,84,2020-01-06 00:02:00
9976c7d6-4d58-4558-8d78-0c9328b73ae1,4,2020-01-07 20:54:54
63a02edc-682c-488a-a7ed-98c659b7e6d2,100,2020-01-07 23:34:27
ad49f441-1695-4a70-bb60-8c7cce0b4008,35,2020-01-08 08:07:39
5627c847-b50f-486a-ac01-fec29c5ee5b3,58,2020-01-10 08:08:01
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,85,2020-01-11 12:42:16
fec31cda-d151-46bd-a5ee-d81cf9ae710d,20,2020-01-11 21:23:22
b21456e9-eb12-485e-bef1-bcae563e11b4,4,2020-01-13 02:14:51
9f76499a-2e82-41c6-bbef-8f7c09c9d287,36,2020-01-13 06:52:30
d5e3fd09-e774-4d97-8a44-9414f02e14cb,4,2020-01-13 08:39:24
b76b02ce-f21f-4d42-8ebc-4223dc0980da,27,2020-01-14 02:54:56
53d3af82-a9cc-4b30-89b4-2755f9beaaed,33,2020-01-14 07:21:29
a7221354-1cf2-474b-b0ec-c5d62aff2429,98,2020-01-14 23:26:28
9976c7d6-4d58-4558-8d78-0c9328b73ae1,43,2020-01-15 12:52:19
523cde68-3d52-44ae-8e8d-cfd83ad877ca,59,2020-01-16 10:06:49
16b8b179-48bd-4605-8d86-4ad619270f56,89,2020-01-17 18:55:37
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,90,2020-01-18 17:17:05
5627c847-b50f-486a-ac01-fec29c5ee5b3,25,2020-01-19 19:35:16
b21456e9-eb12-485e-bef1-bcae563e11b4,33,2020-01-20 05:28:30
9f76499a-2e82-41c6-bbef-8f7c09c9d287,20,2020-01-20 19:20:30
666e4f2f-ac77-416f-8932-b219ab61eeea,15,2020-01-22 05:42:51
4362791f-dea2-41d8-ac56-c80f811a8487,19,2020-01-23 09:59:12
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,30,2020-01-23 14:49:36
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,74,2020-01-23 21:12:48
16b8b179-48bd-4605-8d86-4ad619270f56,27,2020-01-25 04:22:29
e7f570bf-a190-47fe-9466-7711669513d1,14,2020-01-25 07:55:14
8e0b68d2-5449-4991-ad3e-fae5a8734981,77,2020-01-25 14:20:09
385fc5c2-299a-4f44-b79b-df22fc623278,50,2020-01-25 22:55:03
551e9c45-3490-49dc-8524-c97c5f2cce4f,39,2020-01-27 14:33:17
4362791f-dea2-41d8-ac56-c80f811a8487,30,2020-01-27 17:48:23
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,27,2020-01-28 02:32:22
d5e3fd09-e774-4d97-8a44-9414f02e14cb,21,2020-01-28 11:58:00
e7f570bf-a190-47fe-9466-7711669513d1,56,2020-01-28 19:01:37
fbe7b364-b056-4a93-ab4a-1470077e9a4e,73,2020-02-01 00:29:33
fd2b16cf-a3fc-452d-89ac-ac3587864378,47,2020-02-02 00:24:30
9d61c089-dc5d-4f57-b993-0733195007d4,69,2020-02-02 17:23:21
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,30,2020-02-04 17:30:26
5b81f2c0-1925-4e6d-924d-f5323aafb9de,12,2020-02-07 15:43:41
b76b02ce-f21f-4d42-8ebc-4223dc0980da,10,2020-02-07 19:11:03
f7dab0ef-4c57-4221-b602-dcb71087dee8,88,2020-02-08 23:20:13
a2d4f53c-f353-4bc0-9640-e3d8203af78e,98,2020-02-09 00:55:03
666e4f2f-ac77-416f-8932-b219ab61eeea,16,2020-02-09 05:32:00
806057da-27ca-4726-85f4-528b828c6f8a,1,2020-02-09 12:39:01
523cde68-3d52-44ae-8e8d-cfd83ad877ca,95,2020-02-10 01:01:11
666e4f2f-ac77-416f-8932-b219ab61eeea,7,2020-02-10 15:57:42
9f76499a-2e82-41c6-bbef-8f7c09c9d287,100,2020-02-11 17:15:26
5b81f2c0-1925-4e6d-924d-f5323aafb9de,48,2020-02-12 14:52:00
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,2,2020-02-13 05:19:30
5b81f2c0-1925-4e6d-924d-f5323aafb9de,31,2020-02-14 16:25:17
23631745-9811-4e90-8cae-f429c831ee7d,65,2020-02-14 22:16:29
3b82d826-fa26-42bb-83c2-01b1a16c4e51,22,2020-02-15 10:13:14
a2d4f53c-f353-4bc0-9640-e3d8203af78e,83,2020-02-16 01:00:59
482520fb-8e69-48f4-8961-3b79e0bd9a44,55,2020-02-17 11:06:32
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,94,2020-02-17 20:16:25
7dfbd71b-a880-41b5-8549-8deb07374988,75,2020-02-17 21:34:58
482520fb-8e69-48f4-8961-3b79e0bd9a44,69,2020-02-18 03:13:25
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,22,2020-02-18 04:06:52
fe2c931c-4973-4c30-aec6-300aab577f02,14,2020-02-18 18:06:43
43b5898e-2898-4586-8366-7aeb34e951fa,55,2020-02-19 11:12:39
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,12,2020-02-20 23:09:14
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,48,2020-02-21 13:14:51
a665db39-536c-4c1d-b53b-3b0cb8f678bb,73,2020-02-23 01:55:44
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,79,2020-02-23 14:41:19
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,56,2020-02-23 20:19:41
9976c7d6-4d58-4558-8d78-0c9328b73ae1,12,2020-02-25 02:25:14
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,51,2020-02-25 07:47:25
a70ee142-a24f-4aaa-9256-e0e25f3c207b,84,2020-02-25 10:29:36
ba28c03c-966a-4334-8cae-c426e9d83209,65,2020-02-25 14:04:52
db3be399-62e2-411d-9724-38550a02d53d,88,2020-02-26 05:41:06
666e4f2f-ac77-416f-8932-b219ab61eeea,66,2020-02-27 05:39:19
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,10,2020-02-27 10:25:14
482520fb-8e69-48f4-8961-3b79e0bd9a44,69,2020-02-27 20:24:38
9f76499a-2e82-41c6-bbef-8f7c09c9d287,64,2020-02-28 20:50:05
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,52,2020-02-29 16:06:22
fbe7b364-b056-4a93-ab4a-1470077e9a4e,4,2020-02-29 21:04:30
184e96cf-84ce-40df-93c7-b3a89572e175,74,2020-03-02 03:09:29
db3be399-62e2-411d-9724-38550a02d53d,23,2020-03-03 03:14:12
0d924c07-26cd-4a08-880f-5c0f973db4a0,73,2020-03-03 04:24:13
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,20,2020-03-03 18:26:48
7696fa6d-9f61-44e5-b38b-726461631683,64,2020-03-04 06:04:00
fdd1ed13-4e10-4bae-8344-63501c51222f,60,2020-03-05 20:09:42
7f920fab-f166-4f50-9667-9bfce267c735,89,2020-03-06 02:26:49
23631745-9811-4e90-8cae-f429c831ee7d,4,2020-03-06 13:08:19
0ebca960-337a-4ebd-be49-b7b427825840,18,2020-03-07 01:24:19
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,98,2020-03-07 03:08:49
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,100,2020-03-07 04:27:52
cb927c97-9025-40bb-a563-f20b644946c3,92,2020-03-08 00:46:11
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,63,2020-03-10 04:34:42
9a21fc18-adc4-4822-a104-3b791c7054cd,38,2020-03-10 11:59:51
482520fb-8e69-48f4-8961-3b79e0bd9a44,87,2020-03-10 14:39:27
1b203264-ef37-4988-a0d6-e854c9060064,88,2020-03-10 16:18:35
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,87,2020-03-10 19:02:23
184e96cf-84ce-40df-93c7-b3a89572e175,27,2020-03-11 23:56:45
a2d4f53c-f353-4bc0-9640-e3d8203af78e,35,2020-03-12 05:59:06
fec31cda-d151-46bd-a5ee-d81cf9ae710d,44,2020-03-13 16:53:15
fdd1ed13-4e10-4bae-8344-63501c51222f,4,2020-03-15 00:59:22
05fad709-1d71-472d-95b8-71a60c6c1b25,1,2020-03-15 01:49:26
e3951e68-19c2-4996-85cf-830d11f5bdfa,82,2020-03-15 19:35:49
b21456e9-eb12-485e-bef1-bcae563e11b4,90,2020-03-15 21:35:00
9976c7d6-4d58-4558-8d78-0c9328b73ae1,69,2020-03-16 03:28:04
c228799f-a20c-41c0-99f7-cbece2d77d88,17,2020-03-16 22:01:37
c11a9aee-95eb-4863-8146-c4c3956d8a02,45,2020-03-17 17:54:24
e44e5d7b-e127-49c6-bbc1-348d0dbd9088,32,2020-03-19 22:00:10
0d924c07-26cd-4a08-880f-5c0f973db4a0,86,2020-03-20 07:03:42
bc4f07d7-a707-419f-b6aa-a83a61cadf75,43,2020-03-20 23:26:53
e7f570bf-a190-47fe-9466-7711669513d1,47,2020-03-26 02:12:52
a2d4f53c-f353-4bc0-9640-e3d8203af78e,38,2020-03-26 11:28:07
666e4f2f-ac77-416f-8932-b219ab61eeea,35,2020-03-27 15:37:04
fdd1ed13-4e10-4bae-8344-63501c51222f,80,2020-03-27 18:46:11
9f76499a-2e82-41c6-bbef-8f7c09c9d287,68,2020-03-28 23:41:16
4c2047c8-c231-4699-95a4-dae918e96087,1,2020-03-29 00:43:45
7696fa6d-9f61-44e5-b38b-726461631683,91,2020-03-29 11:33:37
43b5898e-2898-4586-8366-7aeb34e951fa,53,2020-03-30 00:04:43
7dfbd71b-a880-41b5-8549-8deb07374988,25,2020-03-30 04:53:54
b21456e9-eb12-485e-bef1-bcae563e11b4,21,2020-03-30 05:09:33
30c77848-b0ca-4f48-a78c-b8923b8cf895,57,2020-03-30 09:27:18
385fc5c2-299a-4f44-b79b-df22fc623278,47,2020-04-03 16:34:35
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,22,2020-04-04 21:16:54
e3951e68-19c2-4996-85cf-830d11f5bdfa,58,2020-04-06 15:44:46
e3951e68-19c2-4996-85cf-830d11f5bdfa,3,2020-04-06 19:07:16
aade9471-0b14-4331-a08c-00208b486af0,51,2020-04-07 06:43:34
a2d4f53c-f353-4bc0-9640-e3d8203af78e,88,2020-04-07 13:09:03
e4952277-d864-40ea-bade-0b150a519012,61,2020-04-08 12:35:28
43b5898e-2898-4586-8366-7aeb34e951fa,31,2020-04-08 16:15:40
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,39,2020-04-09 04:37:56
7f920fab-f166-4f50-9667-9bfce267c735,62,2020-04-10 22:56:53
d5e3fd09-e774-4d97-8a44-9414f02e14cb,65,2020-04-12 04:40:39
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,80,2020-04-12 07:29:15
b90a6273-37a4-4082-b0e7-916a7502f225,84,2020-04-12 09:46:15
3ef77314-f52a-4c5d-9452-ce947222bb59,52,2020-04-12 17:31:32
7ba498a7-192f-45b1-9583-6249a8beb5ea,17,2020-04-12 21:24:19
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,39,2020-04-13 13:08:26
c2f9a906-0756-4e6e-b21c-7fe80931e42d,86,2020-04-13 18:35:31
ba28c03c-966a-4334-8cae-c426e9d83209,62,2020-04-14 16:40:22
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,72,2020-04-15 05:15:47
b21456e9-eb12-485e-bef1-bcae563e11b4,20,2020-04-15 11:09:47
8e0b68d2-5449-4991-ad3e-fae5a8734981,20,2020-04-15 16:48:47
38b7aa6c-1235-482a-bca8-956f98c0dca6,47,2020-04-15 19:09:20
8e0b68d2-5449-4991-ad3e-fae5a8734981,16,2020-04-17 08:26:29
a90ca77c-e839-460d-8047-b5bf1e70f471,14,2020-04-17 11:15:27
666e4f2f-ac77-416f-8932-b219ab61eeea,64,2020-04-17 21:31:07
43b5898e-2898-4586-8366-7aeb34e951fa,19,2020-04-18 04:20:56
be9ec273-c9ac-4919-b1a8-c23899fa3c98,60,2020-04-18 06:23:19
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,21,2020-04-18 22:03:08
385fc5c2-299a-4f44-b79b-df22fc623278,63,2020-04-19 12:41:44
4cb59c86-51a6-46a7-97ed-0274d448f9da,66,2020-04-20 08:36:30
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,75,2020-04-20 11:28:28
4362791f-dea2-41d8-ac56-c80f811a8487,41,2020-04-21 04:33:33
c228799f-a20c-41c0-99f7-cbece2d77d88,24,2020-04-22 04:27:33
523cde68-3d52-44ae-8e8d-cfd83ad877ca,68,2020-04-22 09:11:42
fec31cda-d151-46bd-a5ee-d81cf9ae710d,55,2020-04-22 18:48:38
38b7aa6c-1235-482a-bca8-956f98c0dca6,91,2020-04-23 05:02:14
b21456e9-eb12-485e-bef1-bcae563e11b4,78,2020-04-23 22:51:15
b76b02ce-f21f-4d42-8ebc-4223dc0980da,46,2020-04-24 04:49:13
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,49,2020-04-24 21:15:41
4c2047c8-c231-4699-95a4-dae918e96087,68,2020-04-27 20:57:48
a7221354-1cf2-474b-b0ec-c5d62aff2429,68,2020-04-27 22:12:27
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,17,2020-04-28 10:24:01
5b81f2c0-1925-4e6d-924d-f5323aafb9de,50,2020-04-29 06:24:37
53d3af82-a9cc-4b30-89b4-2755f9beaaed,69,2020-04-29 15:25:11
4362791f-dea2-41d8-ac56-c80f811a8487,12,2020-04-29 22:29:44
e7f570bf-a190-47fe-9466-7711669513d1,46,2020-04-30 05:53:09
